link,tag,tag_type
https://www.nature.com/articles/d41586-025-03353-5,Westlake University,Institution
https://www.nature.com/articles/d41586-025-03353-5,"School of Life Sciences, Westlake University",Department
https://www.nature.com/articles/d41586-025-03353-5,Westlake Laboratory of Life Sciences and Biomedicine,Research laboratory
https://www.nature.com/articles/d41586-025-03353-5,"Center of Bioelectronic Medicine, School of Life Sciences, Westlake University",Research center
https://www.nature.com/articles/d41586-025-03353-5,Huntington’s disease,Medical condition
https://www.nature.com/articles/d41586-025-03353-5,Obesity,Medical condition
https://www.nature.com/articles/d41586-025-03353-5,Heart disease,Medical condition
https://www.nature.com/articles/d41586-025-03353-5,doi: https://doi.org/10.1038/d41586-025-03353-5,Digital object identifier
https://www.nature.com/articles/d41586-025-03353-5,Hangzhou,City
https://www.nature.com/articles/d41586-025-03353-5,Zhejiang,Province
https://www.nature.com/articles/d41586-025-03353-5,China,Country
https://www.nature.com/articles/d41586-025-03353-5,Westlake University School of Life Science,Organization
https://www.nature.com/articles/d41586-025-03353-5,International Fellow program,Program
https://www.nature.com/articles/d41586-025-03353-5,Beijing,City
https://www.nature.com/articles/d41586-025-03353-5,Center for Life Sciences,Organization
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Psychol Res,Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2023 Feb 15,Date
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,87(7):2228–2237,Volume and issue
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1007/s00426-023-01796-x,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Preparing auditory task switching in a task with overlapping and non-overlapping response sets,Title
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Sophie Nolden,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Iring Koch,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Cognitive and Experimental Psychology, Institute of Psychology, RWTH Aachen University, Aachen, Germany",Institution
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Department for Developmental Psychology, Institute of Psychology, Goethe-University Frankfurt, Theodor-W.-Adorno-Platz 6, 60323 Frankfurt am Main, Germany",Institution
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Corresponding author,Role
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Received 2021 Dec 7,Date
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Accepted 2023 Jan 22,Date
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Issue date 2023,Date
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Creative Commons Attribution 4.0 International License,License
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,http://creativecommons.org/licenses/by/4.0/,Url
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,PMCID: PMC10457221,Pmcid
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,PMID: 36790482,Pmid
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Task-switching,Keyword
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Audition,Keyword
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Response-set overlap,Keyword
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Preparation,Keyword
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Stimulus dimensions,Keyword
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Abstract,Section
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Introduction,Section
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Experiment 1A,Experiment
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Experiment 1B,Experiment
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"cue-stimulus interval, CSI",Term
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Meiran, 1996",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Rogers & Monsell, 1995",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Allport et al., 1994",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Koch et al., 2018",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Kiesel et al., 2010",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Meiran, 2000",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Koch & Kiesel, 2022",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Brass et al., 2003",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Yeung and Monsell, 2003",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,switch costs,Cognitive phenomenon
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,task-switching,Cognitive process
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,response times (RTs),Performance measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,error rates,Performance measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,task sets,Cognitive representation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,stimulus–response mappings,Cognitive process
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,bivalent responses,Response type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,univalent responses,Response type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,response-set overlap,Cognitive factor
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,response modality,Response characteristic
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,response category,Response characteristic
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,visual-spatial localization tasks,Experimental task
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,manual responses,Response type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,vocal responses,Response type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,digits,Response category
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,directions,Response category
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2 × 2 array,Stimulus display
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,diagonal axis of a response panel,Response configuration
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,task preparation,Cognitive process
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,bivalent stimuli,Stimulus type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Koch et al., 2003",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Nolden and Koch, 2022",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Meiran’s, 2000",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Rubin & Koch, 2006",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,univalent stimuli,Stimulus type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,congruency effects,Cognitive phenomenon
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,incongruent targets,Stimulus condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,congruent target stimuli,Stimulus condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,cued auditory task-switching paradigm,Experimental paradigm
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,pitch and loudness judgments,Task type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,integrated semantic category,Cognitive concept
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,low to high,Semantic category
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,task interference,Cognitive phenomenon
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,exogenous cuing of task set,Cognitive phenomenon
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,visual cue,Stimulus type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,tone,Stimulus type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,left vs. right task,Task type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,up vs. down task,Task type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,diagonal (left-down to right-up),Spatial configuration
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,stimulus categories,Cognitive concept
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,response-based interference,Cognitive phenomenon
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Rogers & Monsell,Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,1995,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Goschke,Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2013,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Nolden & Koch,Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2022,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2017,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Seibold et al.,Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2019,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Meiran,Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,1996,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2000,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Kiesel et al.,Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2010,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Koch et al.,Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2018,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Allport et al.,Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,1994,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Huebner et al.,Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2004,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,congruency effect,Cognitive effect
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,task shielding,Cognitive mechanism
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,cued auditory task switching,Experimental paradigm
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,cue-stimulus interval,Experimental variable
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,CSI,Abbreviation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,motor response sets,Experimental condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,overlapping motor response sets,Experimental condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,non-overlapping motor response sets,Experimental condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,semantic category,Cognitive concept
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,preparation time,Experimental variable
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Nolden et al., 2019",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Twenty-four,Participant_count
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,19 female,Participant_demographics
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,age range: 18–37 years,Participant_demographics
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,mean age: 25 years,Participant_demographics
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,all but two left-handers were right-handed,Participant_demographics
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Twenty-four different volunteers,Participant_count
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,20 female,Participant_demographics
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,age range: 17–36 years,Participant_demographics
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,normal or corrected to normal vision,Participant_criteria
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,normal hearing,Participant_criteria
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,partial course credit,Compensation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,informed consent,Ethics
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,g*power,Software
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Faul et al., 2009",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,alpha level of 0.05,Statistical_parameter
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,power (1-beta) of 0.8,Statistical_parameter
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,correlation between measures: 0.93,Statistical_parameter
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,number of measurements: 2,Statistical_parameter
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,minimum effect size f of 0.08,Statistical_parameter
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,correlation between measures: 0.11,Statistical_parameter
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,minimum effect size f of 0.28,Statistical_parameter
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,RT switch costs,Dependent_variable
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Stimuli and task,Section_heading
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Nolden & Koch, 2022",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,500 ms,Duration
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10 ms,Duration
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,300 Hz,Frequency
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,540 Hz,Frequency
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,972 Hz,Frequency
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,low,Pitch_level
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,medium,Pitch_level
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,high,Pitch_level
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,70 dB SPL,Intensity
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,MATLAB,Software
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Grundig VIA High Definition Audio Headphones,Device
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,17 inch,Screen_size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,1280 × 1024 pixels,Screen_resolution
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,TONHÖHE,Cue_word
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,LAUTSTÄRKE,Cue_word
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Courier New,Font
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,19 pt,Font_size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,white,Color
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,black,Color
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,C,Response_key
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,M,Response_key
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,A,Response_key
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,O,Response_key
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,congruent,Congruency_level
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,neutral,Congruency_level
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,incongruent,Congruency_level
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,pitch,Task
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,loudness,Task
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,manual,Response_type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,vocal,Response_type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,voice key,Device
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Logan & Bundesen, 2003",Reference
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Monsell & Mizon, 2006",Reference
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,45 min,Duration
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,E-Prime 2,Software
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,12 mixed task blocks,Experimental design
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,96 trials each,Trial count
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,1152 trials in total,Trial count
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,practice block with 48 trials,Trial count
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ratio: 1:1,Ratio
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,three possible congruency levels,Experimental condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ratio: 1:1:1,Ratio
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,pseudo-random order,Sequence type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,blank screen,Stimulus
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,response-cue interval (RCI),Interval
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,900 ms,Duration
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,100 ms,Duration
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,response window,Duration
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,4000 ms,Duration
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,short CSI,Interval
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,long CSI,Interval
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,visual feedback,Feedback type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,“Fehler”,Feedback text
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,“Schneller”,Feedback text
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,no feedback for correct responses,Feedback type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,inter-trial interval,Interval
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,manual responses only,Response type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,manual and vocal responses,Response type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,“TONHÖHE”,Stimulus text
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,RTs,Dependent variable
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"transition (repetition, switch)",Independent variable
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"congruency (congruent, incongruent)",Independent variable
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"CSI (short, long)",Independent variable
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,response-set overlap vs. non-overlap,Independent variable
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,first trial of each block,Exclusion criterion
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,RT outliers,Exclusion criterion
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,RTs < 50 ms,Exclusion criterion
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,RTs ± 3 SD,Exclusion criterion
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ANOVA,Statistical_method
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,within-subject variables,Experimental_design
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,transition,Experimental_factor
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,repetition,Condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,switch,Condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,congruency,Experimental_factor
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,short,Condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,long,Condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,between-subject variable,Experimental_design
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,experiment,Experimental_factor
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,non-overlap,Condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 87.48",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,p < 0.001,P_value
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.075,Effect_size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,797 ms,Mean_response_time
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,691 ms,Mean_response_time
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,switch costs of 106 ms,Effect_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 23.07",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.023,Effect_size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,9.9%,Error_rate
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,7.7%,Error_rate
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,switch costs of 2.2%,Effect_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Fig. 2,Figure_reference
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Fig. 3,Figure_reference
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Cousineau (2005),Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Morey (2008),Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 16.97",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.006,Effect_size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,759 ms,Mean_response_time
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,729 ms,Mean_response_time
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,congruency effect of 30 ms,Effect_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 40.01",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.221,Effect_size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,11.7%,Error_rate
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,4.1%,Error_rate
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,congruency effect of 7.6%,Effect_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,interaction of transition and congruency,Statistical_interaction
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 23) = 13.31",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.011,Effect_size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,13.6%,Error_rate
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,4.5%,Error_rate
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,congruency effect of 9.1%,Effect_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,3.8%,Error_rate
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,congruency effect of 6.1%,Effect_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 215.17",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.124,Effect_size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,936 ms,Mean_response_time
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,794 ms,Mean_response_time
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,general preparation effect of 142 ms,Effect_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 40.14",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.038,Effect_size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,9.3%,Error_rate
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,6.5%,Error_rate
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,general preparation effect of 2.8%,Effect_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,interaction of transition and CSI,Statistical_interaction
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 23.47",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.004,Effect_size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,878 ms,Mean_response_time
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,750 ms,Mean_response_time
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,switch costs of 128 ms,Effect_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,716 ms,Mean_response_time
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,632 ms,Mean_response_time
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,switch costs of 84 ms,Effect_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 4.38",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,p < 0.05,P_value
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.003,Effect_size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.8%,Error_rate
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,7.9%,Error_rate
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,switch costs of 2.9%,Effect_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,7.2%,Error_rate
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,5.8%,Error_rate
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,switch costs of 1.4%,Effect_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,interaction of congruency and CSI,Statistical_interaction
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Huebner et al., 2004",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,short CSI condition,Experimental_condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,long CSI condition,Experimental_condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,speed-accuracy trade off,Effect
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,distractor-specific preparation,Effect
